doc_id,parg_num,sent_num,token_num,0
8,2,5,22,also
8,2,5,23,missing
8,3,0,0,Local
8,3,0,1,disorders
8,3,0,2,HEAs
8,3,0,3,result
8,3,0,4,static
8,3,0,5,lattice
8,3,0,6,distortion
8,3,0,7,short-range
8,3,0,8,chemical
8,3,0,9,ordering
8,3,1,0,Short-rangeorder
8,3,1,1,rare
8,3,1,2,traditional
8,3,1,3,alloys
8,3,1,4,greatly
8,3,1,5,affects
8,3,1,6,physical
8,3,1,7,properties
8,3,1,8,also
8,3,1,9,found
8,3,1,10,HEAs
8,3,1,11,experimental
8,3,1,12,study
8,3,1,13,revealed
8,3,1,14,complicated
8,3,1,15,magnetic
8,3,1,16,behaviors
8,3,1,17,NiCoFeMnCr
8,3,1,18,solid
8,3,1,19,solution
8,3,1,20,alloy
8,3,1,21,transfers
8,3,1,22,paramagnetic
8,3,1,23,spin
8,3,1,24,glass
8,3,1,25,state
8,3,1,26,93K
8,3,1,27,ferromagnetic
8,3,1,28,state
8,3,1,29,38K
8,3,1,30,maintaining
8,3,1,31,fcc
8,3,1,32,structure
8,3,2,0,transition
8,3,2,1,likely
8,3,2,2,associated
8,3,2,3,ferromagnetic
8,3,2,4,ordering
8,3,2,5,moments
8,3,2,6,carried
8,3,2,7,andor
8,3,2,8,atoms
8,3,3,0,study
8,3,3,1,combination
8,3,3,2,different
8,3,3,3,experimental
8,3,3,4,techniques
8,3,3,5,including
8,3,3,6,room
8,3,3,7,temperature
8,3,3,8,hard
8,3,3,9,X-ray
8,3,3,10,total
8,3,3,11,scattering
8,3,3,12,low
8,3,3,13,temperature
8,3,3,14,time-of-flight
8,3,3,15,neutron
8,3,3,16,diffraction
8,3,3,17,extended
8,3,3,18,X-ray
8,3,3,19,absorption
8,3,3,20,fine
8,3,3,21,structure
8,3,3,22,EXAFS
8,3,3,23,intrinsic
8,3,3,24,lattice
8,3,3,25,distortion
8,3,3,26,chemical
8,3,3,27,complexity
8,3,3,28,local
8,3,3,29,bonding
8,3,3,30,environment
8,3,3,31,individual
8,3,3,32,elements
8,3,3,33,NiCoFeMnCr
8,3,3,34,solid
8,3,3,35,solution
8,3,3,36,alloy
8,3,3,37,investigated
8,4,0,0,Solid
8,4,0,1,solution
8,4,0,2,alloy
8,4,0,3,ingot
8,4,0,4,prepared
8,4,0,5,arc-melting
8,4,0,6,high
8,4,0,7,purity
8,4,0,8,element
8,4,0,9,mixtures
8,4,0,10,five
8,4,0,11,times
8,4,0,12,finally
8,4,0,13,casted
8,4,0,14,copper
8,4,0,15,mold
8,4,1,0,polycrystalline
8,4,1,1,alloy
8,4,1,2,sample
8,4,1,3,made
8,4,1,4,cold-rolling
8,4,1,5,ingot
8,4,1,6,annealed
8,4,1,7,high
8,4,1,8,temperature
8,4,1,9,1200C
8,4,1,10,one
8,4,1,11,day
8,4,2,0,cold-rolled
8,4,2,1,specimens
8,4,2,2,annealed
8,4,2,3,800C
8,4,3,0,X-ray
8,4,3,1,diffraction
8,4,3,2,measurement
8,4,3,3,confirmed
8,4,3,4,NiCoFeMnCr
8,4,3,5,sample
8,4,3,6,single
8,4,3,7,solid
8,4,3,8,solution
8,4,3,9,phase
8,4,3,10,fcc
8,4,3,11,structure
8,4,4,0,Scanning
8,4,4,1,electron
8,4,4,2,microscope
8,4,4,3,observation
8,4,4,4,revealed
8,4,4,5,grain
8,4,4,6,size
8,4,4,7,polycrystalline
8,4,4,8,sample
8,4,4,9,less
8,4,5,0,sample
8,4,5,1,cut
8,4,5,2,stripes
8,4,5,3,thickness
8,4,5,4,around
8,4,5,5,150
8,4,5,6,mechanically
8,4,5,7,polished
8,4,5,8,damaged
8,4,5,9,surface
8,4,5,10,layer
8,4,5,11,removed
8,4,5,12,electrochemical
8,4,5,13,corrosion
8,4,6,0,texture
8,4,6,1,total
8,4,6,2,X-ray
8,4,6,3,scattering
8,4,6,4,measurement
8,4,6,5,conducted
8,4,6,6,61332
8,4,6,7,keV
8,4,6,8,hard
8,4,6,9,X-ray
8,4,6,10,source
8,4,6,11,CHESS
8,4,7,0,instrument
8,4,7,1,parameters
8,4,7,2,calibrated
8,4,7,3,standard
8,4,7,4,CeO
8,4,7,5,powder
8,4,7,6,NIST
8,4,8,0,order
8,4,8,1,reduce
8,4,8,2,effect
8,4,8,3,texture
8,4,8,4,intensity
8,4,8,5,Bragg
8,4,8,6,peaks
8,4,8,7,alloy
8,4,8,8,stripe
8,4,8,9,rotated
8,4,8,10,measurement
8,4,8,11,final
8,4,8,12,XRD
8,4,8,13,profile
8,4,8,14,converted
8,4,8,15,stacking
8,4,8,16,Debye
8,4,8,17,images
8,4,8,18,Fit
8,4,8,19,software
8,4,9,0,measurement
8,4,9,1,conducted
8,4,9,2,POWGEN
8,4,9,3,station
8,4,9,4,Spallation
8,4,9,5,Neutron
8,4,9,6,Source
8,4,9,7,Oak
8,4,9,8,Ridge
8,4,9,9,National
8,4,9,10,Laboratory
8,4,9,11,time-of-flight
8,4,9,12,neutron
8,4,9,13,source
8,4,9,14,room
8,4,9,15,temperature
8,4,10,0,quantitative
8,4,10,1,structural
8,4,10,2,analysis
8,4,10,3,X-ray
8,4,10,4,profiles
8,4,10,5,performed
8,4,10,6,using
8,4,10,7,Rietveld
8,4,10,8,refinement
8,4,10,9,method
8,4,10,10,Fullprof
8,4,10,11,software
8,4,11,0,EXAFS
8,4,11,1,spectrum
8,4,11,2,collected
8,4,11,3,beam
8,4,11,4,13-ID-E
8,4,11,5,Advanced
8,4,11,6,Photon
8,4,11,7,Source
8,4,11,8,Argonne
8,4,11,9,National
8,4,11,10,Laboratory
8,4,12,0,EXAFS
8,4,12,1,K-edge
8,4,12,2,element
8,4,12,3,measured
8,4,12,4,fluorescence
8,4,12,5,mode
8,4,13,0,beam
8,4,13,1,size
8,4,13,2,100
8,4,13,3,100
8,4,13,4,nearly
8,4,13,5,perpendicular
8,4,13,6,sample
8,4,13,7,surface
8,4,14,0,X-ray
8,4,14,1,fluorescence
8,4,14,2,collected
8,4,14,3,grazing
8,4,14,4,exit
8,4,14,5,mode
8,4,14,6,angle
8,4,14,7,2-3
8,4,14,8,degrees
8,4,15,0,analysis
8,4,15,1,Fourier
8,4,15,2,Transforms
8,4,15,3,FTs
8,4,15,4,EXAFS
8,4,15,5,fitting
8,4,15,6,conducted
8,4,15,7,using
8,4,15,8,Demeter
8,4,15,9,software
8,4,16,0,X-ray
8,4,16,1,diffraction
8,4,16,2,measurement
8,4,16,3,indicated
8,4,16,4,cold-rolled
8,4,16,5,NiCoFeMnCr
8,4,16,6,single
8,4,16,7,phase
8,4,16,8,solid
8,4,16,9,solution
8,4,16,10,alloy
8,4,16,11,slightly
8,4,16,12,textured
8,4,16,13,along
8,4,16,14,200
8,4,16,15,direction
8,4,17,0,scan
8,4,17,1,obvious
8,4,17,2,texture
8,4,17,3,observed
8,4,17,4,XRD
8,4,17,5,profile
8,4,17,6,well
8,4,17,7,refined
8,4,17,8,random
8,4,17,9,solid
8,4,17,10,solution
8,4,17,11,structure
8,4,17,12,model
8,4,18,0,shows
8,4,18,1,Rietveld
8,4,18,2,refinement
8,4,18,3,results
8,4,18,4,lattice
8,4,18,5,constant
8,4,18,6,3599
8,4,19,0,obvious
8,4,19,1,mismatch
8,4,19,2,position
8,4,19,3,Bragg
8,4,19,4,peaks
8,4,19,5,suggests
8,4,19,6,lattice
8,4,19,7,distortion
8,4,19,8,fcc
8,4,19,9,structure
8,4,19,10,visible
8,4,19,11,XRD
8,4,19,12,measurement
8,4,20,0,NiCoFeMnCr
8,4,20,1,simple
8,4,20,2,fcc
8,4,20,3,structure
8,4,20,4,like
8,4,20,5,careful
8,4,20,6,analysis
8,4,20,7,diffraction
8,4,20,8,patterns
8,4,20,9,obtain
8,4,20,10,structural
8,4,20,11,information
8,4,21,0,taking
8,4,21,1,account
8,4,21,2,lattice
8,4,21,3,strain
8,4,21,4,Rietveld
8,4,21,5,refinement
8,4,21,6,yields
8,4,21,7,isotropic
8,4,21,8,thermal
8,4,21,9,factor
8,4,21,10,Biso
8,4,22,0,Since
8,4,22,1,severe
8,4,22,2,lattice
8,4,22,3,distortion
8,4,22,4,solid
8,4,22,5,solution
8,4,22,6,alloy
8,4,22,7,generates
8,4,22,8,large
8,4,22,9,diffuse
8,4,22,10,scattering
8,4,22,11,peak
8,4,22,12,changes
8,4,22,13,due
8,4,22,14,atomic
8,4,22,15,displacements
8,4,22,16,also
8,4,22,17,measured
8,4,22,18,total
8,4,22,19,scattering
8,4,22,20,measurements
8,4,23,0,Analysis
8,4,23,1,atomic
8,4,23,2,pair
8,4,23,3,distribution
8,4,23,4,function
8,4,23,5,PDF
8,4,23,6,found
8,4,23,7,024
8,4,23,8,lattice
8,4,23,9,distortion
8,4,23,10,smaller
8,4,23,11,expected
8,4,23,12,value
8,4,23,13,due
8,4,23,14,atomic
8,4,23,15,size
8,4,23,16,mismatch
8,4,24,0,neglecting
8,4,24,1,difference
8,4,24,2,individual
8,4,24,3,atoms
8,4,24,4,refined
8,4,24,5,isotropic
8,4,24,6,Debye
8,4,24,7,factor
8,4,24,8,Uiso
8,4,24,9,0005
8,4,24,10,close
8,4,24,11,XRD
8,4,24,12,result
8,4,24,13,00047
8,4,24,14,Bisq
8,4,24,15,872
8,4,24,16,Uigo
8,4,25,0,Debye
8,4,25,1,factor
8,4,25,2,includes
8,4,25,3,contribution
8,4,25,4,thermal
8,4,25,5,vibration
8,4,25,6,static
8,4,25,7,lattice
8,4,25,8,distortion
8,4,25,9,cannot
8,4,25,10,distinguished
8,4,25,11,room
8,4,25,12,temperature
8,4,25,13,XRD
8,4,25,14,measurement
8,4,26,0,Neutrons
8,4,26,1,interact
8,4,26,2,directly
8,4,26,3,nuclei
8,4,26,4,atoms
8,4,26,5,sensitive
8,4,26,6,vibration
8,4,26,7,atoms
8,4,26,8,solids
8,4,27,0,NiCoFeMnCr
8,4,27,1,solid
8,4,27,2,solution
8,4,27,3,alloy
8,4,27,4,measured
8,4,27,5,time-of-flight
8,4,27,6,room
8,4,27,7,temperature
8,4,28,0,shows
8,4,28,1,Rietveld
8,4,28,2,refinement
8,4,28,3,452
8,4,28,4,FZHANGETAL
8,5,0,0,Lattice
8,5,0,1,constant
8,5,1,0,Temperature
8,5,1,1,dependence
8,5,1,2,lattice
8,5,1,3,parameter
8,5,1,4,isotropic
8,5,1,5,thermal
8,5,1,6,factors
8,5,1,7,NiCoFeMnCr
8,5,1,8,solid
8,5,1,9,solution
8,5,1,10,alloy
8,5,2,0,cross
8,5,2,1,symbols
8,5,2,2,Bis
8,5,3,0,factors
8,5,3,1,comparison
8,6,0,0,profile
8,6,1,0,lattice
8,6,1,1,parameter
8,6,1,2,changes
8,6,1,3,35942
8,6,1,4,room
8,6,1,5,temperature
8,6,1,6,35851
8,6,1,7,50K
8,6,2,0,Previous
8,6,2,1,low
8,6,2,2,temperature
8,6,2,3,XRD
8,6,2,4,measurements
8,6,2,5,revealed
8,6,2,6,lattice
8,6,2,7,parameter
8,6,2,8,foc
8,6,2,9,NiCoFeMnCr
8,6,2,10,alloy
8,6,2,11,reaches
8,6,2,12,lowest
8,6,2,13,value
8,6,2,14,obvious
8,6,2,15,change
8,6,2,16,lower
8,6,2,17,temperatures
8,6,2,18,though
8,6,2,19,magnetic
8,6,2,20,phase
8,6,2,21,transition
8,6,3,0,room
8,6,3,1,temperature
8,6,3,2,refinement
8,6,3,3,profile
8,6,3,4,yields
8,6,3,5,thermal
8,6,3,6,factor
8,6,3,7,Biso
8,6,3,8,0393
8,6,3,9,Uiso
8,6,3,10,0005A7
8,6,4,0,good
8,6,4,1,agreement
8,6,4,2,Debye
8,6,4,3,factors
8,6,4,4,obtained
8,6,4,5,XRD
8,6,4,6,X-ray
8,6,4,7,PDF
8,6,4,8,suggested
8,6,4,9,Rietveld
8,6,4,10,analysis
8,6,4,11,sample
8,6,4,12,reliable
8,6,5,0,temperature
8,6,5,1,dependence
8,6,5,2,lattice
8,6,5,3,parameter
8,6,5,4,Debye
8,6,5,5,factor
8,6,5,6,measurements
8,6,5,7,illustrated
8,6,6,0,Debye
8,6,6,1,factor
8,6,6,2,changes
8,6,6,3,0151
8,6,6,4,Uiso
8,6,6,5,0020
8,6,6,6,50K
8,6,7,0,linear
8,6,7,1,extrapolating
8,6,7,2,thermal
8,6,7,3,factor
8,6,7,4,Bisy
8,6,7,5,009
8,6,7,6,0001
8,6,7,7,obtained
8,6,8,0,thermal
8,6,8,1,vibration
8,6,8,2,close
8,6,8,3,zero
8,6,8,4,materials
8,6,8,5,shown
8,6,9,0,Assuming
8,6,9,1,thermal
8,6,9,2,vibration
8,6,9,3,NiCoFeMnCr
8,6,9,4,zero
8,6,9,5,Debye
8,6,9,6,factor
8,6,9,7,0001
8,6,9,8,intrinsic
8,6,9,9,vibration
8,6,9,10,contributed
8,6,9,11,size
8,6,9,12,mismatch
8,6,9,13,different
8,6,9,14,elements
8,6,9,15,corresponding
8,6,9,16,atomic
8,6,9,17,displacement
8,6,9,18,0035
8,6,10,0,lattice
8,6,10,1,parameter
8,6,10,2,Debye
8,6,10,3,factors
8,6,10,4,NiCoFeMnCr
8,6,10,5,measured
8,6,10,6,XRD
8,6,10,7,PDF
8,6,10,8,listed
8,6,11,0,fact
8,6,11,1,lattice
8,6,11,2,constant
8,6,11,3,NiCoFeMnCr
8,6,11,4,nearly
8,6,11,5,changes
8,6,11,6,Debye
8,6,11,7,factor
8,6,11,8,upper
8,6,11,9,limit
8,6,11,10,intrinsic
8,6,11,11,lattice
8,6,11,12,distortion
8,6,11,13,corresponds
8,6,11,14,atomic
8,6,11,15,displacement
8,6,11,16,value
8,6,11,17,041
8,6,12,0,XRD
8,6,12,1,measurements
8,6,12,2,average
8,6,12,3,atomic
8,6,12,4,displacement
8,6,12,5,NiCoFeMnCr
8,6,12,6,HEA
8,6,12,7,zero
8,6,12,8,due
8,6,12,9,size
8,6,12,10,mismatch
8,6,12,11,thus
8,6,12,12,0035
8,6,12,13,0041
8,7,0,0,order
8,7,0,1,identify
8,7,0,2,local
8,7,0,3,structure
8,7,0,4,individual
8,7,0,5,atoms
8,7,0,6,HEAs
8,7,0,7,EXAFS
8,7,0,8,measurements
8,7,0,9,conducted
8,7,0,10,k-edge
8,7,0,11,element
8,7,0,12,NiCoFeMnCr
8,7,0,13,HEA
8,7,1,0,EXAFS
8,7,1,1,derived
8,7,1,2,Athena
8,7,1,3,program
8,7,1,4,fitting
8,7,1,5,FIs
8,7,1,6,performed
8,7,1,7,using
8,7,1,8,Artemis
8,7,1,9,software
8,7,2,0,keeping
8,7,2,1,k-range
8,7,2,2,3-11A
8,7,2,3,k-weighted
8,7,2,4,FTs
8,7,2,5,NiCoFeMnCr
8,7,2,6,solid
8,7,2,7,solution
8,7,2,8,alloy
8,7,2,9,K-edge
8,7,2,10,element
8,7,2,11,shown
8,7,3,0,similar
8,7,3,1,characters
8,7,3,2,FTs
8,7,3,3,suggest
8,7,3,4,close
8,7,3,5,bonding
8,7,3,6,environment
8,7,3,7,different
8,7,3,8,atoms
8,7,3,9,solid
8,7,3,10,solution
8,7,3,11,alloy
8,7,4,0,However
8,7,4,1,first
8,7,4,2,peak
8,7,4,3,element
8,7,4,4,exactly
8,7,4,5,space
8,7,4,6,especially
8,7,4,7,atom
8,7,4,8,shifts
8,7,4,9,MATER
8,7,5,0,RES
8,7,6,0,LETT
8,7,7,0,453
8,7,8,0,Lattice
8,7,8,1,parameter
8,7,8,2,isotropic
8,7,8,3,thermal
8,7,8,4,factors
8,7,8,5,Debye
8,7,8,6,factors
8,7,8,7,NiCoFeMnCr
8,7,8,8,single
8,7,8,9,phase
8,7,8,10,solid
8,7,8,11,solution
8,7,8,12,alloy
8,7,8,13,measured
8,7,8,14,Method
8,7,8,15,XRD
8,7,8,16,X-ray
8,7,8,17,PDF
8,7,8,18,EXAFS
8,7,9,0,k-weighted
8,7,9,1,FTs
8,7,9,2,EXAFS
8,7,9,3,function
8,7,9,4,NiCoFeMnCr
8,7,9,5,solid
8,7,9,6,solution
8,7,9,7,alloy
8,7,9,8,k-edge
8,7,9,9,individual
8,7,9,10,elements
8,7,9,11,fit
8,7,9,12,k-edge
8,7,9,13,EXAFS
8,7,9,14,function
8,7,9,15,random
8,7,9,16,fcc
8,7,9,17,structure
8,7,9,18,model
8,7,10,0,k-range
8,7,10,1,30-11A
8,7,10,2,15-5
8,7,10,3,Ais
8,7,10,4,fitted
8,8,0,0,little
8,8,0,1,larger
8,8,0,2,r-value
8,8,1,0,order
8,8,1,1,fit
8,8,1,2,FTs
8,8,1,3,obtain
8,8,1,4,local
8,8,1,5,bonding
8,8,1,6,information
8,8,1,7,randomly
8,8,1,8,distributed
8,8,1,9,cluster
8,8,1,10,model
8,8,1,11,fcc
8,8,1,12,atoms
8,8,1,13,diameter
8,8,1,14,less
8,8,1,15,built
8,8,2,0,Single
8,8,2,1,multi-scattering
8,8,2,2,paths
8,8,2,3,atoms
8,8,2,4,first
8,8,2,5,shells
8,8,2,6,around
8,8,2,7,core
8,8,2,8,atom
8,8,2,9,taken
8,8,2,10,account
8,8,3,0,many
8,8,3,1,parameters
8,8,3,2,fit
8,8,3,3,different
8,8,3,4,elements
8,8,3,5,alloy
8,8,4,0,Since
8,8,4,1,five
8,8,4,2,elements
8,8,4,3,solid
8,8,4,4,solution
8,8,4,5,alloy
8,8,4,6,similar
8,8,4,7,size
8,8,4,8,similar
8,8,4,9,bonding
8,8,4,10,environment
8,8,4,11,similar
8,8,4,12,X-ray
8,8,4,13,scattering
8,8,4,14,cross
8,8,4,15,section
8,8,4,16,difficult
8,8,4,17,distinguish
8,8,4,18,X-ray
8,8,5,0,order
8,8,5,1,make
8,8,5,2,refinement
8,8,5,3,possible
8,8,5,4,use
8,8,5,5,simple
8,8,5,6,model
8,8,5,7,smears
8,8,5,8,difference
8,8,5,9,element
8,8,5,10,shell
8,8,6,0,core
8,8,6,1,atom
8,8,6,2,assumed
8,8,6,3,bond
8,8,6,4,distances
8,8,6,5,neighboring
8,8,6,6,atoms
8,8,6,7,different
8,8,6,8,species
8,8,6,9,shells
8,8,6,10,corresponding
8,8,6,11,D-W
8,8,6,12,factors
8,8,6,13,also
8,8,6,14,assumed
8,8,7,0,Besides
8,8,7,1,magnitude
8,8,7,2,bond
8,8,7,3,length
8,8,7,4,correction
8,8,7,5,parameters
8,8,7,6,four
8,8,7,7,D-W
8,8,7,8,factors
8,8,7,9,refined
8,8,7,10,atomic
8,8,7,11,pairs
8,8,7,12,core
8,8,7,13,atoms
8,8,7,14,atoms
8,8,7,15,first
8,8,7,16,nearest
8,8,7,17,neighbors
8,8,8,0,k-range
8,8,8,1,3-11A7
8,8,8,2,FTs
8,8,9,0,distance
8,8,9,1,nearest
8,8,9,2,atomic
8,8,9,3,pairs
8,8,9,4,NiCoFeMnCr
8,8,9,5,D-W
8,8,9,6,factors
8,8,9,7,derived
8,8,9,8,fitting
8,8,9,9,FTs
8,8,9,10,EXAFS
8,9,0,0,peaks
8,9,0,1,region
8,9,0,2,15-5
8,9,0,3,radial
8,9,0,4,distance
8,9,0,5,fitted
8,9,1,0,shows
8,9,1,1,fitting
8,9,1,2,results
8,9,1,3,K-edge
8,9,1,4,FTs
8,9,1,5,fitting
8,9,1,6,pretty
8,9,1,7,good
8,9,1,8,radial
8,9,1,9,distance
8,9,1,10,less
8,9,2,0,nearest
8,9,2,1,neighbor
8,9,2,2,atomic
8,9,2,3,pair
8,9,2,4,distances
8,9,2,5,corresponding
8,9,2,6,Debye-Waller
8,9,2,7,factors
8,9,2,8,fitting
8,9,2,9,listed
8,9,3,0,nearest
8,9,3,1,atomic
8,9,3,2,pair
8,9,3,3,distance
8,9,3,4,253
8,9,3,5,core
8,9,3,6,atom
8,9,4,0,atoms
8,9,4,1,little
8,9,4,2,larger
8,9,4,3,distance
8,9,4,4,nearest
8,9,4,5,neighbors
8,9,4,6,254
8,9,4,7,consistent
8,9,4,8,FTs
8,9,4,9,shown
8,9,5,0,average
8,9,5,1,Debye-Waller
8,9,5,2,factor
8,9,5,3,pairs
8,9,5,4,around
8,9,5,5,0007
8,9,6,0,measurements
8,9,6,1,isotropic
8,9,6,2,thermal
8,9,6,3,factors
8,9,6,4,NiCoFeMnCr
8,9,6,5,300K
8,9,6,6,Biso
8,9,6,7,0393
8,9,6,8,corresponding
8,9,6,9,D-W
8,9,6,10,factor
8,9,6,11,0005
8,9,7,0,D-W
8,9,7,1,factor
8,9,7,2,obtained
8,9,7,3,EXAFS
8,9,7,4,analysis
8,9,7,5,slightly
8,9,7,6,larger
8,9,7,7,obtained
8,9,7,8,diffraction
8,9,7,9,measurements
8,9,8,0,reasonable
8,9,8,1,EXAFS
8,9,8,2,counts
8,9,8,3,scattering
8,9,8,4,contribution
8,9,8,5,limited
8,9,8,6,neighbor
8,9,8,7,atoms
8,9,8,8,first
8,9,8,9,shells
8,9,8,10,analysis
8,9,8,11,diffraction
8,9,8,12,measures
8,9,8,13,scattering
8,9,8,14,long
8,9,8,15,distance
8,9,8,16,periodic
8,9,8,17,atoms
8,9,9,0,short-range
8,9,9,1,chemical
8,9,9,2,disorder
8,9,9,3,may
8,9,9,4,exist
8,9,9,5,HEAs
8,9,10,0,Since
8,9,10,1,NiCoFeMnCr
8,9,10,2,contains
8,9,10,3,five
8,9,10,4,elements
8,9,10,5,similar
8,9,10,6,X-ray
8,9,10,7,scattering
8,9,10,8,abilities
8,9,10,9,difficult
8,9,10,10,characterize
8,9,10,11,short-range
8,9,10,12,order
8,9,10,13,solid
8,9,10,14,solution
8,9,10,15,alloy
8,9,10,16,X-ray
8,9,10,17,neutron
8,9,10,18,techniques
8,10,0,0,summary
8,10,0,1,structure
8,10,0,2,Debye
8,10,0,3,factors
8,10,0,4,NiCoFeMnCr
8,10,0,5,solid
8,10,0,6,solution
8,10,0,7,alloy
8,10,0,8,quantitatively
8,10,0,9,characterized
8,10,0,10,X-ray
8,10,0,11,diffraction
8,10,0,12,X-ray
8,10,0,13,total
8,10,0,14,scattering
8,10,0,15,time-of-flight
8,10,0,16,EXAFS
8,10,0,17,methods
8,10,1,0,Chemical
8,10,1,1,complexity
8,10,1,2,induced
8,10,1,3,lattice
8,10,1,4,distortion
8,10,1,5,identified
8,10,1,6,intrinsic
8,10,1,7,vibration
8,10,1,8,extrapolating
8,10,1,9,Debye
8,10,1,10,factors
8,10,1,11,low
8,10,1,12,temperature
8,10,1,13,measurements
8,10,1,14,static
8,10,1,15,atomic
8,10,1,16,displacement
8,10,1,17,0035-0041
8,10,2,0,EXAFS
8,10,2,1,analysis
8,10,2,2,reveals
8,10,2,3,atoms
8,10,2,4,HEA
8,10,2,5,little
8,10,2,6,larger
8,10,2,7,bond
8,10,2,8,distance
8,10,2,9,neighboring
8,10,2,10,atoms
8,10,2,11,elements
8,10,3,0,intrinsic
8,10,3,1,lattice
8,10,3,2,distortion
8,10,3,3,NiCoFeMnCr
8,10,3,4,HEA
8,10,3,5,may
8,10,3,6,play
8,10,3,7,critical
8,10,3,8,role
9,0,0,0,purpose
9,0,0,1,study
9,0,0,2,investigate
9,0,0,3,effects
9,0,0,4,addition
9,0,0,5,microstructure
9,0,0,6,mechanical
9,0,0,7,properties
9,0,0,8,electrochemical
9,0,0,9,corrosion
9,0,0,10,properties
9,0,0,11,Alp3CoCrFeNiMn
9,0,0,12,highentropy
9,0,0,13,alloys
9,0,1,0,alloys
9,0,1,1,simple
9,0,1,2,face-centered
9,0,1,3,cubic
9,0,1,4,solid
9,0,1,5,solutions
9,0,2,0,addition
9,0,2,1,Alop3CoCrFeNi
9,0,2,2,alloy
9,0,2,3,lattice
9,0,2,4,parameter
9,0,2,5,hardness
9,0,2,6,increase
9,0,2,7,3591
9,0,2,8,3611
9,0,2,9,HV141
9,0,2,10,HV156
9,0,2,11,respectively
9,0,3,0,Meanwhile
9,0,3,1,yield
9,0,3,2,stress
9,0,3,3,ultimate
9,0,3,4,tensile
9,0,3,5,strength
9,0,3,6,increase
9,0,3,7,119
9,0,3,8,158
9,0,3,9,MPa
9,0,3,10,295
9,0,3,11,MPa
9,0,3,12,371
9,0,3,13,MPa
9,0,3,14,respectively
9,0,4,0,increase
9,0,4,1,yield
9,0,4,2,stress
9,0,4,3,due
9,0,4,4,solid
9,0,4,5,solution
9,0,4,6,Developments
9,0,4,7,traditional
9,0,4,8,alloy
9,0,4,9,systems
9,0,4,10,focused
9,0,4,11,one
9,0,4,12,two
9,0,4,13,principal
9,0,4,14,elements
9,0,4,15,atomic
9,0,4,16,percentages
9,0,5,0,High-entropy
9,0,5,1,alloys
9,0,5,2,concept
9,0,5,3,proposed
9,0,5,4,Yeh
9,0,5,5,2004
9,0,5,6,comprise
9,0,5,7,new
9,0,5,8,domain
9,0,5,9,alloy
9,0,5,10,design
9,0,6,0,alloys
9,0,6,1,typically
9,0,6,2,consist
9,0,6,3,five
9,0,6,4,thirteen
9,0,6,5,principal
9,0,6,6,metallic
9,0,6,7,elements
9,0,6,8,concentration
9,0,6,9,range
9,0,6,10,535
9,0,7,0,alloys
9,0,7,1,properties
9,0,7,2,also
9,0,7,3,modified
9,0,7,4,adding
9,0,7,5,minor
9,0,7,6,elements
9,0,7,7,interstitial
9,0,8,0,AlCoCrFeNi-based
9,0,8,1,alloys
9,0,8,2,combination
9,0,8,3,extensively
9,0,8,4,studied
9,0,8,5,easy
9,0,8,6,formation
9,0,8,7,simple
9,0,8,8,body-centered
9,0,8,9,cubic
9,0,8,10,BCC
9,0,8,11,face-centered
9,0,8,12,cubic
9,0,8,13,FCC
9,0,8,14,matrix
9,0,9,0,alloys
9,0,9,1,show
9,0,9,2,several
9,0,9,3,attractive
9,0,9,4,properties
9,0,9,5,easy
9,0,9,6,formation
9,0,9,7,nanostructure
9,0,9,8,high
9,0,9,9,strength
9,0,9,10,good
9,0,9,11,thermal
9,0,9,12,stability
9,0,9,13,high
9,0,9,14,malleability
9,0,9,15,610
9,1,0,0,one
9,1,0,1,cheap
9,1,0,2,metallic
9,1,0,3,elements
9,1,0,4,abundant
9,1,0,5,earths
9,1,0,6,crust
9,1,0,7,easy
9,1,0,8,utilize
9,1,1,0,widely
9,1,1,1,used
9,1,1,2,alloying
9,1,1,3,element
9,1,2,0,instance
9,1,2,1,added
9,1,2,2,steel
9,1,2,3,enhance
9,1,2,4,abilities
9,1,2,5,resist
9,1,2,6,impact
9,1,2,7,wear
9,1,3,0,used
9,1,3,1,substitute
9,1,3,2,stainless
9,1,3,3,steel
9,1,3,4,order
9,1,3,5,reduce
9,1,3,6,cost
9,1,4,0,also
9,1,4,1,increase
9,1,4,2,hardening
9,1,4,3,ability
9,1,4,4,aluminum
9,1,4,5,alloys
9,1,5,0,studies
9,1,5,1,Mn-containing
9,1,5,2,high-entropy
9,1,5,3,alloys
9,1,5,4,adding
9,1,5,5,BCC
9,1,5,6,AlCrFeCoNiCu
9,1,5,7,alloy
9,1,5,8,resulted
9,1,5,9,formation
9,1,5,10,Cr-rich
9,1,5,11,phase
9,1,5,12,dramatically
9,1,5,13,decreasing
9,1,5,14,alloys
9,1,5,15,compressive
9,1,5,16,strength
9,1,5,17,ductility
9,1,6,0,However
9,1,6,1,tensile
9,1,6,2,strength
9,1,6,3,FCC
9,1,6,4,CoCrFeMnNi
9,1,6,5,alloy
9,1,6,6,increased
9,1,6,7,along
9,1,6,8,decrease
9,1,6,9,temperature
9,1,6,10,293
9,1,6,11,deformation
9,1,6,12,twinning
9,1,6,13,decrease
9,1,6,14,stacking
9,1,6,15,fault
9,1,6,16,energy
9,1,7,0,annealing
9,1,7,1,850
9,1,7,2,strength
9,1,7,3,decreased
9,1,7,4,grain
9,1,7,5,coarsening
9,1,8,0,alloy
9,1,8,1,also
